,date,country,confirmed,recovered,deaths
23906,2020-06-18,Estonia,1977,1748,69
23907,2020-06-18,Eswatini,586,267,4
23908,2020-06-18,Ethiopia,3954,934,65
23909,2020-06-18,Fiji,18,18,0
23910,2020-06-18,Finland,7119,6200,326
23911,2020-06-18,France,198113,74011,29606
23912,2020-06-18,Gabon,4340,1657,32
23913,2020-06-18,Gambia,36,24,1
23914,2020-06-18,Georgia,893,739,14
23915,2020-06-18,Germany,189817,173847,8875
23916,2020-06-18,Ghana,12929,4468,66
23917,2020-06-18,Greece,3227,1374,188
23918,2020-06-18,Grenada,23,23,0
23919,2020-06-18,Guatemala,11868,2290,449
23920,2020-06-18,Guinea,4841,3467,26
23921,2020-06-18,Guinea-Bissau,1492,153,15
23922,2020-06-18,Guyana,183,102,12
23923,2020-06-18,Haiti,4916,24,84
23924,2020-06-18,Holy See,12,12,0
23925,2020-06-18,Honduras,10739,1179,343
23926,2020-06-18,Hungary,4079,2564,568
23927,2020-06-18,Iceland,1816,1801,10
23928,2020-06-18,India,380532,204711,12573
23929,2020-06-18,Indonesia,42762,16798,2339
23930,2020-06-18,Iran,197647,156991,9272
23931,2020-06-18,Iraq,25717,11333,856
23932,2020-06-18,Ireland,25355,22698,1714
23933,2020-06-18,Israel,20207,15654,306
23934,2020-06-18,Italy,238159,180544,34514
23935,2020-06-18,Jamaica,638,458,10
23936,2020-06-18,Japan,17588,15753,935
23937,2020-06-18,Jordan,1001,697,9
23938,2020-06-18,Kazakhstan,15877,10065,100
23939,2020-06-18,Kenya,4257,1459,117
23940,2020-06-18,"Korea, South",12306,10835,280
23941,2020-06-18,Kosovo,1486,953,33
23942,2020-06-18,Kuwait,38074,29512,308
23943,2020-06-18,Kyrgyzstan,2657,1933,31
23944,2020-06-18,Laos,19,19,0
23945,2020-06-18,Latvia,1108,903,30
23946,2020-06-18,Lebanon,1495,944,32
23947,2020-06-18,Lesotho,4,2,0
23948,2020-06-18,Liberia,542,250,33
23949,2020-06-18,Libya,510,81,10
23950,2020-06-18,Liechtenstein,82,55,1
23951,2020-06-18,Lithuania,1784,1449,76
23952,2020-06-18,Luxembourg,4091,3940,110
23953,2020-06-18,MS Zaandam,9,0,2
23954,2020-06-18,Madagascar,1403,463,13
23955,2020-06-18,Malawi,592,74,8
23956,2020-06-18,Malaysia,8529,8000,121
23957,2020-06-18,Maldives,2137,1677,8
23958,2020-06-18,Mali,1906,1192,107
23959,2020-06-18,Malta,663,610,9
23960,2020-06-18,Mauritania,2424,550,97
23961,2020-06-18,Mauritius,337,325,10
23962,2020-06-18,Mexico,165455,122180,19747
23963,2020-06-18,Moldova,13106,7252,444
23964,2020-06-18,Monaco,99,94,4
23965,2020-06-18,Mongolia,204,132,0
23966,2020-06-18,Montenegro,337,315,9
23967,2020-06-18,Morocco,9074,8041,213
23968,2020-06-18,Mozambique,662,175,4
23969,2020-06-18,Namibia,39,19,0
23970,2020-06-18,Nepal,7848,1186,22
23971,2020-06-18,Netherlands,49527,186,6097
23972,2020-06-18,New Zealand,1507,1482,22
23973,2020-06-18,Nicaragua,1823,1238,64
23974,2020-06-18,Niger,1020,901,67
23975,2020-06-18,Nigeria,18480,6307,475
23976,2020-06-18,North Macedonia,4664,1836,216
23977,2020-06-18,Norway,8708,8138,244
23978,2020-06-18,Oman,26818,13264,119
23979,2020-06-18,Pakistan,165062,61383,3229
23980,2020-06-18,Panama,23351,13782,475
23981,2020-06-18,Papua New Guinea,8,8,0
23982,2020-06-18,Paraguay,1330,717,13
23983,2020-06-18,Peru,244388,131190,7461
23984,2020-06-18,Philippines,27799,7090,1116
23985,2020-06-18,Poland,31015,15317,1316
23986,2020-06-18,Portugal,38089,24010,1524
23987,2020-06-18,Qatar,84441,63642,86
23988,2020-06-18,Romania,23080,16308,1473
23989,2020-06-18,Russia,560321,313409,7650
23990,2020-06-18,Rwanda,646,350,2
23991,2020-06-18,Saint Kitts and Nevis,15,15,0
23992,2020-06-18,Saint Lucia,19,18,0
23993,2020-06-18,Saint Vincent and the Grenadines,29,26,0
23994,2020-06-18,Samoa,0,0,0
23995,2020-06-18,San Marino,696,609,42
23996,2020-06-18,Sao Tome and Principe,688,191,12
23997,2020-06-18,Saudi Arabia,145991,93915,1139
23998,2020-06-18,Senegal,5475,3716,76
23999,2020-06-18,Serbia,12616,11769,258
24000,2020-06-18,Seychelles,11,11,0
24001,2020-06-18,Sierra Leone,1272,710,51
24002,2020-06-18,Singapore,41473,32712,26
24003,2020-06-18,Slovakia,1562,1443,28
24004,2020-06-18,Slovenia,1511,1359,109
24005,2020-06-18,Somalia,2719,724,88
24006,2020-06-18,South Africa,83890,44920,1737
24007,2020-06-18,South Sudan,1830,117,32
24008,2020-06-18,Spain,245268,150376,27136
24009,2020-06-18,Sri Lanka,1947,1421,11
24010,2020-06-18,Sudan,8020,2966,487
24011,2020-06-18,Suriname,277,74,7
24012,2020-06-18,Sweden,56043,0,5053
24013,2020-06-18,Switzerland,31200,28900,1956
24014,2020-06-18,Syria,187,78,7
24015,2020-06-18,Taiwan*,446,434,7
24016,2020-06-18,Tajikistan,5279,3762,51
24017,2020-06-18,Tanzania,509,183,21
24018,2020-06-18,Thailand,3141,2997,58
24019,2020-06-18,Timor-Leste,24,24,0
24020,2020-06-18,Togo,547,353,13
24021,2020-06-18,Trinidad and Tobago,123,109,8
24022,2020-06-18,Tunisia,1132,1006,50
24023,2020-06-18,Turkey,184031,156022,4882
24024,2020-06-18,US,2192902,599115,118514
24025,2020-06-18,Uganda,741,486,0
24026,2020-06-18,Ukraine,34833,16001,976
24027,2020-06-18,United Arab Emirates,43752,30241,298
24028,2020-06-18,United Kingdom,301935,1313,42373
24029,2020-06-18,Uruguay,850,814,24
24030,2020-06-18,Uzbekistan,5767,4166,19
24031,2020-06-18,Venezuela,3483,835,28
24032,2020-06-18,Vietnam,342,325,0
24033,2020-06-18,West Bank and Gaza,600,415,3
24034,2020-06-18,Yemen,909,273,248
24035,2020-06-18,Zambia,1416,1144,11
24036,2020-06-18,Zimbabwe,463,63,4
24037,2020-06-19,Afghanistan,27882,7962,552
24038,2020-06-19,Albania,1838,1114,42
24039,2020-06-19,Algeria,11504,8196,825
24040,2020-06-19,Andorra,855,792,52
24041,2020-06-19,Angola,172,66,8
24042,2020-06-19,Antigua and Barbuda,26,22,3
24043,2020-06-19,Argentina,39570,11851,979
24044,2020-06-19,Armenia,19157,8266,319
24045,2020-06-19,Australia,7411,6881,102
24046,2020-06-19,Austria,17271,16141,688
24047,2020-06-19,Azerbaijan,11767,6325,143
24048,2020-06-19,Bahamas,104,74,11
24049,2020-06-19,Bahrain,20916,15287,57
24050,2020-06-19,Bangladesh,105535,42945,1388
24051,2020-06-19,Barbados,97,85,7
24052,2020-06-19,Belarus,57333,35275,337
24053,2020-06-19,Belgium,60476,16751,9695
24054,2020-06-19,Belize,22,17,2
24055,2020-06-19,Benin,650,247,11
24056,2020-06-19,Bhutan,68,28,0
24057,2020-06-19,Bolivia,22476,4670,715
24058,2020-06-19,Bosnia and Herzegovina,3273,2241,169
24059,2020-06-19,Botswana,89,25,1
24060,2020-06-19,Brazil,1032913,551631,48954
24061,2020-06-19,Brunei,141,138,3
24062,2020-06-19,Bulgaria,3755,2008,193
24063,2020-06-19,Burkina Faso,900,810,53
24064,2020-06-19,Burma,286,192,6
24065,2020-06-19,Burundi,104,75,1
24066,2020-06-19,Cabo Verde,848,377,8
24067,2020-06-19,Cambodia,129,126,0
24068,2020-06-19,Cameroon,10638,7548,282
24069,2020-06-19,Canada,102314,64318,8408
24070,2020-06-19,Central African Republic,2605,417,19
24071,2020-06-19,Chad,858,742,74
24072,2020-06-19,Chile,231393,191491,4093
24073,2020-06-19,China,84494,79515,4638
24074,2020-06-19,Colombia,60387,22726,2046
24075,2020-06-19,Comoros,210,129,5
24076,2020-06-19,Congo (Brazzaville),883,391,27
24077,2020-06-19,Congo (Kinshasa),5477,719,122
24078,2020-06-19,Costa Rica,2058,982,12
24079,2020-06-19,Cote d'Ivoire,6874,2942,49
24080,2020-06-19,Croatia,2280,2142,107
24081,2020-06-19,Cuba,2305,2037,85
24082,2020-06-19,Cyprus,985,818,19
24083,2020-06-19,Czechia,10406,7473,335
24084,2020-06-19,Denmark,12591,11482,600
24085,2020-06-19,Diamond Princess,712,651,13
24086,2020-06-19,Djibouti,4565,3565,45
24087,2020-06-19,Dominica,18,18,0
24088,2020-06-19,Dominican Republic,25068,14605,647
24089,2020-06-19,Ecuador,49731,24446,4156
24090,2020-06-19,Egypt,52211,13928,2017
24091,2020-06-19,El Salvador,4329,2310,86
24092,2020-06-19,Equatorial Guinea,1664,515,32
24093,2020-06-19,Eritrea,142,39,0
24094,2020-06-19,Estonia,1979,1755,69
24095,2020-06-19,Eswatini,623,276,4
24096,2020-06-19,Ethiopia,4070,1029,72
24097,2020-06-19,Fiji,18,18,0
24098,2020-06-19,Finland,7133,6200,326
24099,2020-06-19,France,198900,74241,29620
24100,2020-06-19,Gabon,4428,1750,34
24101,2020-06-19,Gambia,36,24,1
24102,2020-06-19,Georgia,896,741,14
24103,2020-06-19,Germany,190299,173972,8887
24104,2020-06-19,Ghana,13203,4548,70
24105,2020-06-19,Greece,3237,1374,189
24106,2020-06-19,Grenada,23,23,0
24107,2020-06-19,Guatemala,12509,2419,483
24108,2020-06-19,Guinea,4904,3522,27
24109,2020-06-19,Guinea-Bissau,1541,153,17
24110,2020-06-19,Guyana,183,102,12
24111,2020-06-19,Haiti,4980,24,87
24112,2020-06-19,Holy See,12,12,0
24113,2020-06-19,Honduras,11258,1214,349
24114,2020-06-19,Hungary,4081,2581,568
24115,2020-06-19,Iceland,1819,1801,10
24116,2020-06-19,India,395048,213831,12948
24117,2020-06-19,Indonesia,43803,17349,2373
24118,2020-06-19,Iran,200262,159192,9392
24119,2020-06-19,Iraq,27352,12205,925
24120,2020-06-19,Ireland,25368,22698,1714
24121,2020-06-19,Israel,20517,15701,307
24122,2020-06-19,Italy,238011,181907,34561
24123,2020-06-19,Jamaica,652,458,10
24124,2020-06-19,Japan,17658,15844,951
24125,2020-06-19,Jordan,1008,708,9
24126,2020-06-19,Kazakhstan,16779,10411,113
24127,2020-06-19,Kenya,4374,1550,119
24128,2020-06-19,"Korea, South",12373,10856,280
24129,2020-06-19,Kosovo,1486,953,33
24130,2020-06-19,Kuwait,38678,30190,313
24131,2020-06-19,Kyrgyzstan,2789,1961,32
24132,2020-06-19,Laos,19,19,0
24133,2020-06-19,Latvia,1110,903,30
24134,2020-06-19,Lebanon,1510,960,32
24135,2020-06-19,Lesotho,4,2,0
24136,2020-06-19,Liberia,581,250,33
24137,2020-06-19,Libya,520,83,10
24138,2020-06-19,Liechtenstein,82,55,1
24139,2020-06-19,Lithuania,1792,1462,76
24140,2020-06-19,Luxembourg,4099,3944,110
24141,2020-06-19,MS Zaandam,9,0,2
24142,2020-06-19,Madagascar,1443,498,13
24143,2020-06-19,Malawi,620,91,8
24144,2020-06-19,Malaysia,8535,8070,121
24145,2020-06-19,Maldives,2150,1769,8
24146,2020-06-19,Mali,1923,1217,108
24147,2020-06-19,Malta,663,613,9
24148,2020-06-19,Mauritania,2621,653,102
24149,2020-06-19,Mauritius,337,325,10
24150,2020-06-19,Mexico,170485,126438,20394
24151,2020-06-19,Moldova,13556,7525,450
24152,2020-06-19,Monaco,99,94,4
24153,2020-06-19,Mongolia,204,139,0
24154,2020-06-19,Montenegro,355,315,9
24155,2020-06-19,Morocco,9613,8117,213
24156,2020-06-19,Mozambique,668,177,4
24157,2020-06-19,Namibia,45,19,0
24158,2020-06-19,Nepal,8274,1402,22
24159,2020-06-19,Netherlands,49634,186,6100
24160,2020-06-19,New Zealand,1509,1482,22
24161,2020-06-19,Nicaragua,1823,1238,64
24162,2020-06-19,Niger,1020,901,67
24163,2020-06-19,Nigeria,19147,6581,487
24164,2020-06-19,North Macedonia,4820,1863,222
24165,2020-06-19,Norway,8726,8138,244
24166,2020-06-19,Oman,27670,13974,125
24167,2020-06-19,Pakistan,171666,63504,3382
24168,2020-06-19,Panama,24274,14359,485
24169,2020-06-19,Papua New Guinea,8,8,0
24170,2020-06-19,Paraguay,1336,741,13
24171,2020-06-19,Peru,247925,131190,7660
24172,2020-06-19,Philippines,28459,7378,1130
24173,2020-06-19,Poland,31316,15698,1334
24174,2020-06-19,Portugal,38464,24477,1527
24175,2020-06-19,Qatar,85462,65409,93
24176,2020-06-19,Romania,23400,16555,1484
24177,2020-06-19,Russia,568292,323851,7831
24178,2020-06-19,Rwanda,661,351,2
24179,2020-06-19,Saint Kitts and Nevis,15,15,0
24180,2020-06-19,Saint Lucia,19,18,0
24181,2020-06-19,Saint Vincent and the Grenadines,29,26,0
24182,2020-06-19,Samoa,0,0,0
24183,2020-06-19,San Marino,696,610,42
24184,2020-06-19,Sao Tome and Principe,693,199,12
24185,2020-06-19,Saudi Arabia,150292,95764,1184
24186,2020-06-19,Senegal,5639,3788,79
24187,2020-06-19,Serbia,12709,11822,259
24188,2020-06-19,Seychelles,11,11,0
24189,2020-06-19,Sierra Leone,1298,732,53
24190,2020-06-19,Singapore,41615,33459,26
24191,2020-06-19,Slovakia,1576,1447,28
24192,2020-06-19,Slovenia,1513,1359,109
24193,2020-06-19,Somalia,2719,724,88
24194,2020-06-19,South Africa,87715,47825,1831
24195,2020-06-19,South Sudan,1864,122,34
24196,2020-06-19,Spain,245575,150376,28315
24197,2020-06-19,Sri Lanka,1950,1446,11
24198,2020-06-19,Sudan,8316,3086,506
24199,2020-06-19,Suriname,293,74,8
24200,2020-06-19,Sweden,56043,0,5053
24201,2020-06-19,Switzerland,31235,28900,1956
24202,2020-06-19,Syria,187,78,7
24203,2020-06-19,Taiwan*,446,434,7
24204,2020-06-19,Tajikistan,5338,3830,51
24205,2020-06-19,Tanzania,509,183,21
24206,2020-06-19,Thailand,3146,3008,58
24207,2020-06-19,Timor-Leste,24,24,0
24208,2020-06-19,Togo,555,361,13
24209,2020-06-19,Trinidad and Tobago,123,109,8
24210,2020-06-19,Tunisia,1146,1014,50
24211,2020-06-19,Turkey,185245,157516,4905
24212,2020-06-19,US,2224586,606715,119202
24213,2020-06-19,Uganda,755,492,0
24214,2020-06-19,Ukraine,35755,16588,995
24215,2020-06-19,United Arab Emirates,44145,30996,300
24216,2020-06-19,United Kingdom,303285,1319,42546
24217,2020-06-19,Uruguay,853,814,24
24218,2020-06-19,Uzbekistan,5946,4273,19
24219,2020-06-19,Venezuela,3591,835,30
24220,2020-06-19,Vietnam,349,326,0
24221,2020-06-19,West Bank and Gaza,675,437,3
24222,2020-06-19,Yemen,919,288,251
24223,2020-06-19,Zambia,1430,1194,11
24224,2020-06-19,Zimbabwe,479,63,4
24225,2020-06-20,Afghanistan,28428,8292,573
24226,2020-06-20,Albania,1891,1126,43
24227,2020-06-20,Algeria,11631,8324,837
24228,2020-06-20,Andorra,855,792,52
24229,2020-06-20,Angola,176,66,9
24230,2020-06-20,Antigua and Barbuda,26,22,3
24231,2020-06-20,Argentina,41204,12206,992
24232,2020-06-20,Armenia,19708,8854,332
24233,2020-06-20,Australia,7461,6896,102
24234,2020-06-20,Austria,17323,16175,688
24235,2020-06-20,Azerbaijan,12238,6516,148
24236,2020-06-20,Bahamas,104,74,11
24237,2020-06-20,Bahrain,21331,15790,60
24238,2020-06-20,Bangladesh,108775,43993,1425
24239,2020-06-20,Barbados,97,85,7
24240,2020-06-20,Belarus,57936,36749,343
24241,2020-06-20,Belgium,60550,16771,9696
24242,2020-06-20,Belize,22,17,2
24243,2020-06-20,Benin,650,247,11
24244,2020-06-20,Bhutan,68,30,0
24245,2020-06-20,Bolivia,23512,5086,740
24246,2020-06-20,Bosnia and Herzegovina,3273,2241,169
24247,2020-06-20,Botswana,89,25,1
24248,2020-06-20,Brazil,1032913,589074,49976
24249,2020-06-20,Brunei,141,138,3
24250,2020-06-20,Bulgaria,3872,2027,199
24251,2020-06-20,Burkina Faso,901,810,53
24252,2020-06-20,Burma,287,196,6
24253,2020-06-20,Burundi,104,75,1
24254,2020-06-20,Cabo Verde,863,377,8
24255,2020-06-20,Cambodia,129,126,0
24256,2020-06-20,Cameroon,11610,7702,301
24257,2020-06-20,Canada,102762,64826,8466
24258,2020-06-20,Central African Republic,2686,420,19
24259,2020-06-20,Chad,858,746,74
24260,2020-06-20,Chile,236748,196609,4295
24261,2020-06-20,China,84553,79534,4639
24262,2020-06-20,Colombia,63454,24035,2148
24263,2020-06-20,Comoros,247,159,5
24264,2020-06-20,Congo (Brazzaville),883,391,27
24265,2020-06-20,Congo (Kinshasa),5672,807,125
24266,2020-06-20,Costa Rica,2127,1014,12
24267,2020-06-20,Cote d'Ivoire,7276,2992,52
24268,2020-06-20,Croatia,2299,2142,107
24269,2020-06-20,Cuba,2309,2071,85
24270,2020-06-20,Cyprus,985,824,19
24271,2020-06-20,Czechia,10448,7477,336
24272,2020-06-20,Denmark,12591,11482,600
24273,2020-06-20,Diamond Princess,712,651,13
24274,2020-06-20,Djibouti,4565,3565,45
24275,2020-06-20,Dominica,18,18,0
24276,2020-06-20,Dominican Republic,25778,14957,655
24277,2020-06-20,Ecuador,49731,24446,4156
24278,2020-06-20,Egypt,53758,14327,2106
24279,2020-06-20,El Salvador,4475,2449,93
24280,2020-06-20,Equatorial Guinea,1664,515,32
24281,2020-06-20,Eritrea,143,39,0
24282,2020-06-20,Estonia,1981,1758,69
24283,2020-06-20,Eswatini,627,285,5
24284,2020-06-20,Ethiopia,4469,1122,72
24285,2020-06-20,Fiji,18,18,0
24286,2020-06-20,Finland,7142,6200,326
24287,2020-06-20,France,199519,74436,29638
24288,2020-06-20,Gabon,4428,1750,34
24289,2020-06-20,Gambia,37,24,2
24290,2020-06-20,Georgia,898,752,14
24291,2020-06-20,Germany,190670,174609,8895
24292,2020-06-20,Ghana,13717,10074,85
24293,2020-06-20,Greece,3256,1374,190
24294,2020-06-20,Grenada,23,23,0
24295,2020-06-20,Guatemala,12755,2558,514
24296,2020-06-20,Guinea,4960,3630,27
24297,2020-06-20,Guinea-Bissau,1541,153,17
24298,2020-06-20,Guyana,183,102,12
24299,2020-06-20,Haiti,5077,24,88
24300,2020-06-20,Holy See,12,12,0
24301,2020-06-20,Honduras,12306,1275,358
24302,2020-06-20,Hungary,4086,2585,570
24303,2020-06-20,Iceland,1822,1805,10
24304,2020-06-20,India,410461,227756,13254
24305,2020-06-20,Indonesia,45029,17883,2429
24306,2020-06-20,Iran,202584,161384,9507
24307,2020-06-20,Iraq,29222,13211,1013
24308,2020-06-20,Ireland,25374,22698,1715
24309,2020-06-20,Israel,20676,15734,308
24310,2020-06-20,Italy,238275,182453,34610
24311,2020-06-20,Jamaica,657,462,10
24312,2020-06-20,Japan,17725,15948,955
24313,2020-06-20,Jordan,1015,722,9
24314,2020-06-20,Kazakhstan,17225,10671,118
24315,2020-06-20,Kenya,4478,1586,121
24316,2020-06-20,"Korea, South",12421,10868,280
24317,2020-06-20,Kosovo,1486,953,33
24318,2020-06-20,Kuwait,39145,30726,319
24319,2020-06-20,Kyrgyzstan,2981,1981,35
24320,2020-06-20,Laos,19,19,0
24321,2020-06-20,Latvia,1111,903,30
24322,2020-06-20,Lebanon,1536,1006,32
24323,2020-06-20,Lesotho,4,2,0
24324,2020-06-20,Liberia,601,254,33
24325,2020-06-20,Libya,544,98,10
24326,2020-06-20,Liechtenstein,82,55,1
24327,2020-06-20,Lithuania,1795,1470,76
24328,2020-06-20,Luxembourg,4105,3951,110
24329,2020-06-20,MS Zaandam,9,0,2
24330,2020-06-20,Madagascar,1503,618,13
24331,2020-06-20,Malawi,620,91,8
24332,2020-06-20,Malaysia,8556,8146,121
24333,2020-06-20,Maldives,2187,1788,8
24334,2020-06-20,Mali,1933,1255,109
24335,2020-06-20,Malta,664,616,9
24336,2020-06-20,Mauritania,2813,696,108
24337,2020-06-20,Mauritius,337,326,10
24338,2020-06-20,Mexico,175202,130854,20781
24339,2020-06-20,Moldova,13953,7745,464
24340,2020-06-20,Monaco,99,94,4
24341,2020-06-20,Mongolia,206,139,0
24342,2020-06-20,Montenegro,359,315,9
24343,2020-06-20,Morocco,9839,8223,213
24344,2020-06-20,Mozambique,688,177,4
24345,2020-06-20,Namibia,46,19,0
24346,2020-06-20,Nepal,8605,1578,22
24347,2020-06-20,Netherlands,49710,186,6108
24348,2020-06-20,New Zealand,1511,1482,22
24349,2020-06-20,Nicaragua,1823,1238,64
24350,2020-06-20,Niger,1035,911,67
24351,2020-06-20,Nigeria,19808,6718,506
24352,2020-06-20,North Macedonia,5005,1904,233
24353,2020-06-20,Norway,8742,8138,244
24354,2020-06-20,Oman,28566,14780,128
24355,2020-06-20,Pakistan,176617,67892,3501
24356,2020-06-20,Panama,25222,14359,493
24357,2020-06-20,Papua New Guinea,8,8,0
24358,2020-06-20,Paraguay,1362,791,13
24359,2020-06-20,Peru,251338,143017,7861
24360,2020-06-20,Philippines,29400,7650,1150
24361,2020-06-20,Poland,31620,16181,1346
24362,2020-06-20,Portugal,38841,24906,1528
24363,2020-06-20,Qatar,86488,66763,94
24364,2020-06-20,Romania,23730,16735,1500
24365,2020-06-20,Russia,576162,334024,7992
24366,2020-06-20,Rwanda,702,357,2
24367,2020-06-20,Saint Kitts and Nevis,15,15,0
24368,2020-06-20,Saint Lucia,19,18,0
24369,2020-06-20,Saint Vincent and the Grenadines,29,26,0
24370,2020-06-20,Samoa,0,0,0
24371,2020-06-20,San Marino,696,610,42
24372,2020-06-20,Sao Tome and Principe,698,203,12
24373,2020-06-20,Saudi Arabia,154233,98917,1230
24374,2020-06-20,Senegal,5783,3859,82
24375,2020-06-20,Serbia,12803,11889,260
24376,2020-06-20,Seychelles,11,11,0
24377,2020-06-20,Sierra Leone,1309,746,53
24378,2020-06-20,Singapore,41833,34224,26
24379,2020-06-20,Slovakia,1586,1447,28
24380,2020-06-20,Slovenia,1519,1359,109
24381,2020-06-20,Somalia,2755,751,88
24382,2020-06-20,South Africa,92681,50326,1877
24383,2020-06-20,South Sudan,1882,122,34
24384,2020-06-20,Spain,245938,150376,28322
24385,2020-06-20,Sri Lanka,1950,1472,11
24386,2020-06-20,Sudan,8580,3325,521
24387,2020-06-20,Suriname,303,74,8
24388,2020-06-20,Sweden,56043,0,5053
24389,2020-06-20,Switzerland,31243,28900,1956
24390,2020-06-20,Syria,198,83,7
24391,2020-06-20,Taiwan*,446,434,7
24392,2020-06-20,Tajikistan,5399,3894,52
24393,2020-06-20,Tanzania,509,183,21
24394,2020-06-20,Thailand,3147,3018,58
24395,2020-06-20,Timor-Leste,24,24,0
24396,2020-06-20,Togo,561,366,13
24397,2020-06-20,Trinidad and Tobago,123,109,8
24398,2020-06-20,Tunisia,1156,1017,50
24399,2020-06-20,Turkey,186493,158828,4927
24400,2020-06-20,US,2257076,617460,119794
24401,2020-06-20,Uganda,763,492,0
24402,2020-06-20,Ukraine,36615,16974,1004
24403,2020-06-20,United Arab Emirates,44533,31754,301
24404,2020-06-20,United Kingdom,304580,1319,42674
24405,2020-06-20,Uruguay,859,815,25
24406,2020-06-20,Uzbekistan,6153,4290,19
24407,2020-06-20,Venezuela,3789,835,33
24408,2020-06-20,Vietnam,349,327,0
24409,2020-06-20,West Bank and Gaza,784,437,3
24410,2020-06-20,Yemen,922,328,254
24411,2020-06-20,Zambia,1430,1194,11
24412,2020-06-20,Zimbabwe,479,63,4
24413,2020-06-21,Afghanistan,28837,8764,585
24414,2020-06-21,Albania,1962,1134,44
24415,2020-06-21,Algeria,11771,8422,845
24416,2020-06-21,Andorra,855,792,52
24417,2020-06-21,Angola,183,77,9
24418,2020-06-21,Antigua and Barbuda,26,22,3
24419,2020-06-21,Argentina,42785,12728,1011
24420,2020-06-21,Armenia,20268,9002,350
24421,2020-06-21,Australia,7474,6903,102
24422,2020-06-21,Austria,17341,16197,690
24423,2020-06-21,Azerbaijan,12729,6799,154
24424,2020-06-21,Bahamas,104,77,11
24425,2020-06-21,Bahrain,21764,16419,63
24426,2020-06-21,Bangladesh,112306,45077,1464
24427,2020-06-21,Barbados,97,85,7
24428,2020-06-21,Belarus,58505,37666,346
24429,2020-06-21,Belgium,60550,16771,9696
24430,2020-06-21,Belize,22,17,2
24431,2020-06-21,Benin,765,253,13
24432,2020-06-21,Bhutan,68,30,0
24433,2020-06-21,Bolivia,24388,5454,773
24434,2020-06-21,Bosnia and Herzegovina,3273,2241,169
24435,2020-06-21,Botswana,89,25,1
24436,2020-06-21,Brazil,1085038,600576,50617
24437,2020-06-21,Brunei,141,138,3
24438,2020-06-21,Bulgaria,3905,2074,199
24439,2020-06-21,Burkina Faso,903,814,53
24440,2020-06-21,Burma,290,200,6
24441,2020-06-21,Burundi,144,93,1
24442,2020-06-21,Cabo Verde,890,413,8
24443,2020-06-21,Cambodia,129,127,0
24444,2020-06-21,Cameroon,11892,7710,303
24445,2020-06-21,Canada,103078,65249,8482
24446,2020-06-21,Central African Republic,2808,472,23
